,pace_lap,num_laps,num_stints,overall_speed,GridPosition,Position,points finish?,finish?,top six finish?,places made
TSU_2021_Qatar,-0.28365901365343354,1.6639752917843502,-0.10660574244218125,-1.0421446659107183,8.0,13.0,0,1,0,-5.0
STR_2021_Qatar,-0.514547272799546,-1.693426181904428,-1.727013027563334,0.044993775379309875,12.0,6.0,1,1,1,6.0
LEC_2021_Qatar,-0.022613921572356976,0.5448414672214241,1.1086997213986833,-1.003816770281693,13.0,8.0,1,1,0,5.0
ALO_2021_Qatar,0.7956043770858223,-0.7141840854118677,-1.3219112062830458,0.7018869524142202,3.0,3.0,1,1,1,0.0
PER_2021_Qatar,0.7692599839297185,-0.9939675415525993,0.2984960788381069,1.545707212848971,11.0,4.0,1,1,1,7.0
GAS_2021_Qatar,1.16789563061381,1.244300107573253,-0.5117075637224694,-0.008656409735190452,2.0,11.0,0,1,0,-9.0
RAI_2021_Qatar,-0.6436990538819141,0.9645166514325214,-0.10660574244218125,-0.7688407830566025,16.0,14.0,0,1,0,2.0
LAT_2021_Qatar,-1.1654465476077056,0.5448414672214241,-0.10660574244218125,0.5614535701195107,17.0,19.0,0,0,0,-2.0
VET_2021_Qatar,-0.32204043890759504,-0.7141840854118677,-0.9168093850027577,-1.5601744337626,10.0,10.0,1,1,0,0.0
NOR_2021_Qatar,-1.0694501491315636,-1.4136427257636965,0.2984960788381069,-0.29461241672171,4.0,9.0,1,1,0,-5.0
BOT_2021_Qatar,1.3501217257131217,0.5448414672214241,1.5138015426789715,0.02995612033271598,6.0,20.0,0,0,0,-14.0
GIO_2021_Qatar,-1.2922423251933723,-0.01472544506003892,-0.5117075637224694,-0.8426562875545813,18.0,15.0,0,1,0,3.0
RIC_2019_Russia,0.20342517272002866,-0.6984430454318039,-0.6509173371411615,0.16274835607882565,10.0,19.0,0,0,0,-9.0
BOT_2019_Russia,0.9760919852924458,-0.22492233666447967,-0.24409400142793547,-0.3133767302719019,4.0,2.0,1,1,1,2.0
RUS_2019_Russia,-1.2098618321673253,1.7875406755966483,0.9763760057117425,-0.6626791671120853,17.0,17.0,0,0,0,0.0
SAI_2019_Russia,0.06123159748196486,0.8404992580619998,0.9763760057117425,0.4388456754239945,5.0,6.0,1,1,1,-1.0
HAM_2019_Russia,0.4945542599531691,0.3669785492946756,-1.0577406728543874,-0.5929732849453502,2.0,1.0,1,1,1,1.0
VER_2019_Russia,0.7987586184725535,-0.22492233666447967,1.7900226771381946,0.7120773754185029,9.0,4.0,1,1,1,5.0
HUL_2019_Russia,0.518610716108749,-0.10654215947264863,-0.6509173371411615,-0.22854562488035632,6.0,10.0,1,1,0,-4.0
KVY_2019_Russia,-0.843822336863844,-2.4741457033092695,-0.6509173371411615,2.2296658747293896,19.0,12.0,0,1,0,7.0
ALB_2019_Russia,-0.891662847349366,-0.8168232226236349,-1.0577406728543874,-0.5874058608357774,0.0,5.0,1,1,1,-5.0
MAG_2019_Russia,-0.21294049730179604,-0.935203399815466,-1.0577406728543874,-0.4601312528642119,13.0,9.0,1,1,0,4.0
STR_2019_Russia,-0.37273801817593283,0.48535872648650663,-1.0577406728543874,0.6215239828592194,14.0,11.0,0,1,0,3.0
LEC_2019_Russia,1.882831403827497,-0.3433025138563107,0.5695526699985165,0.16918558368238532,1.0,3.0,1,1,1,-2.0
